"gene","spearman_rho","p_value","fdr"
"MFSD12",-0.344773519163763,0.0272768232573202,0.0873035194478877
"TEAD2",-0.344773519163763,0.0272768232573202,0.0873035194478877
"SLC5A10",-0.344834712617156,0.0272476857616004,0.0872549227043122
"MYC",-0.344947735191638,0.0271939374732839,0.0871274249464273
"PLK4",-0.344947735191638,0.0271939374732839,0.0871274249464273
"PMP22",-0.344947735191638,0.0271939374732839,0.0871274249464273
"SWT1",-0.344947735191638,0.0271939374732839,0.0871274249464273
"CSNK2B",-0.345121951219512,0.0271112606158971,0.0869962603307584
"HOXB6",-0.345121951219512,0.0271112606158971,0.0869962603307584
"PPIAL4F",-0.345121951219512,0.0271112606158971,0.0869962603307584
"ZFP62",-0.345121951219512,0.0271112606158971,0.0869962603307584
"DUSP19",-0.34522409545356,0.0270628835210397,0.0869451330657963
"AURKA",-0.345296167247387,0.0270287922920673,0.0868504821183437
"GPANK1",-0.345296167247387,0.0270287922920673,0.0868504821183437
"DECR2",-0.345398319069736,0.0269805336972169,0.0867548562951821
"ATXN7L1",-0.345470383275261,0.0269465321090696,0.0866603798789707
"FAM151B",-0.345470383275261,0.0269465321090696,0.0866603798789707
"VIPAS39",-0.345485430877824,0.0269394367831415,0.0866603798789707
"ABCG5",-0.345614000103297,0.0268788762927858,0.0865021170657694
"PMPCB",-0.345644599303136,0.0268644796745473,0.0864854597931754
"ANGEL2",-0.34581881533101,0.026782634596513,0.0862812025409561
"C1QBP",-0.34581881533101,0.026782634596513,0.0862812025409561
"JAGN1",-0.34581881533101,0.026782634596513,0.0862812025409561
"KDSR",-0.34581881533101,0.026782634596513,0.0862812025409561
"LHX1",-0.345852322825463,0.0267669168288264,0.0862812025409561
"CINP",-0.345993031358885,0.0267009964833485,0.0861217319517082
"TMEM115",-0.345993031358885,0.0267009964833485,0.0861217319517082
"HADH",-0.34616724738676,0.0266195649438061,0.0858886169213723
"OSBPL2",-0.34616724738676,0.0266195649438061,0.0858886169213723
"ZNF546",-0.34616724738676,0.0266195649438061,0.0858886169213723
"PAH",-0.346209027287115,0.0266000669733116,0.0858700148601536
"WFDC5",-0.346298444113116,0.0265583774793554,0.0857501898683697
"KDM6B",-0.346341463414634,0.0265383395870089,0.0857002431249268
"PRPF40A",-0.346341463414634,0.0265383395870089,0.0857002431249268
"SLC25A27",-0.346341463414634,0.0265383395870089,0.0857002431249268
"ZC3H7A",-0.346341463414634,0.0265383395870089,0.0857002431249268
"CHADL",-0.346414588583664,0.0265043075202329,0.0856640773211663
"PRKD3",-0.346515679442509,0.0264573200224514,0.0855564327359362
"RITA1",-0.346515679442509,0.0264573200224514,0.0855564327359362
"ETV4",-0.346576063808122,0.0264292860890345,0.0855395061670461
"BCHE",-0.346617884382971,0.0264098850011666,0.0854914638027411
"DPYSL2",-0.346689895470383,0.0263765058600002,0.0853981486758275
"SMG7",-0.346689895470383,0.0263765058600002,0.0853981486758275
"EIF3G",-0.346864111498258,0.0262958967098949,0.0851959803766697
"MRPL19",-0.346864111498258,0.0262958967098949,0.0851959803766697
"TLCD2",-0.346864111498258,0.0262958967098949,0.0851959803766697
"GPR37",-0.34692813750914,0.0262663235369097,0.0851589981384184
"NUDT9",-0.347038327526132,0.026215492182748,0.0850088881341694
"VLDLR",-0.347038327526132,0.026215492182748,0.0850088881341694
"HMGA1",-0.347212543554007,0.0261352918895463,0.0848074624729285
"RDH14",-0.347212543554007,0.0261352918895463,0.0848074624729285
"TRRAP",-0.347212543554007,0.0261352918895463,0.0848074624729285
"ATAD5",-0.347386759581882,0.0260552954416512,0.0846064198009233
"MPLKIP",-0.347386759581882,0.0260552954416512,0.0846064198009233
"PRC1",-0.347386759581882,0.0260552954416512,0.0846064198009233
"ZSCAN26",-0.347386759581882,0.0260552954416512,0.0846064198009233
"NAT1",-0.347401890655765,0.0260483571693425,0.0846064198009233
"OGDHL",-0.347443262760316,0.0260293940470662,0.084595530652965
"ARL16",-0.347560975609756,0.0259755024507989,0.0844496447962803
"CA11",-0.347735191637631,0.025895912529102,0.084263906874835
"DRP2",-0.347735191637631,0.025895912529102,0.084263906874835
"GSPT1",-0.347735191637631,0.025895912529102,0.084263906874835
"WIZ",-0.347735191637631,0.025895912529102,0.084263906874835
"TMEM64",-0.347909407665505,0.0258165252890488,0.0840785065793867
"ZNF557",-0.347909407665505,0.0258165252890488,0.0840785065793867
"FGD4",-0.34808362369338,0.0257373403435052,0.0838788685725877
"FLRT3",-0.348387229179527,0.0255998273949134,0.0834742155573057
"RNF216",-0.348432055749129,0.0255795757892976,0.0834226811946165
"CRYZL1",-0.348606271777004,0.0255009954082553,0.0832242819873801
"NARS2",-0.348606271777004,0.0255009954082553,0.0832242819873801
"TSC2",-0.348606271777004,0.0255009954082553,0.0832242819873801
"TTC26",-0.348606271777004,0.0255009954082553,0.0832242819873801
"TUBGCP3",-0.348780487804878,0.0254226157769668,0.0830696480334647
"CDKN2AIPNL",-0.348954703832753,0.0253444365101919,0.0828719338495187
"MORN4",-0.348954703832753,0.0253444365101919,0.0828719338495187
"RAB2A",-0.348954703832753,0.0253444365101919,0.0828719338495187
"TPRN",-0.348954703832753,0.0253444365101919,0.0828719338495187
"OGFOD1",-0.349128919860627,0.0252664572230703,0.0826890214667788
"HECTD4",-0.349303135888502,0.0251886775311234,0.0824632463885418
"MPHOSPH10",-0.349303135888502,0.0251886775311234,0.0824632463885418
"SEH1L",-0.349303135888502,0.0251886775311234,0.0824632463885418
"SLC45A2",-0.349451560306345,0.0251225698146817,0.0823186527779238
"NECTIN1",-0.349477351916376,0.0251110970502541,0.0822954349346116
"ZNF791",-0.349477351916376,0.0251110970502541,0.0822954349346116
"CDK16",-0.349651567944251,0.0250337153967473,0.0820705115567253
"PUM1",-0.349651567944251,0.0250337153967473,0.0820705115567253
"LIAS",-0.349825783972126,0.024956532187271,0.0818890304881962
"TACO1",-0.349825783972126,0.024956532187271,0.0818890304881962
"SEPT10",-0.35,0.0248795470388767,0.0816792829720491
"CFHR4",-0.350168501263636,0.0248052752770564,0.0814639633967615
"BAG6",-0.350174216027875,0.0248027595689996,0.0814639633967615
"IQGAP3",-0.350174216027875,0.0248027595689996,0.0814639633967615
"RCOR1",-0.350174216027875,0.0248027595689996,0.0814639633967615
"SNAPC4",-0.350174216027875,0.0248027595689996,0.0814639633967615
"TRIP6",-0.350189468514587,0.0247960462800126,0.0814639633967615
"LDHB",-0.350348432055749,0.0247261693954596,0.0813038057299608
"NUDC",-0.350348432055749,0.0247261693954596,0.0813038057299608
"ZNF460",-0.350348432055749,0.0247261693954596,0.0813038057299608
"SIGMAR1",-0.350363692130764,0.0247194700304573,0.0813038057299608
"STPG2",-0.350464093646351,0.0246754301535883,0.0812081393423093
"WFS1",-0.350696864111498,0.0245735794105959,0.0809297359837376
"OR7A10",-0.350825651158112,0.0245173780408502,0.0807588225932061
"PGRMC1",-0.350871080139373,0.0244975788368398,0.0807077768528762
"SLC52A2",-0.350871080139373,0.0244975788368398,0.0807077768528762
"KIF9",-0.351045296167247,0.0244217740345564,0.0805287500640259
"ZYG11B",-0.351045296167247,0.0244217740345564,0.0805287500640259
"ZNF735",-0.351168713209559,0.0243681911246069,0.0803944596036758
"POTEH",-0.351183482426719,0.0243617854642535,0.0803874641203046
"SYNPR",-0.35121489768412,0.0243481647962036,0.0803566543652327
"CHD9",-0.351219512195122,0.0243461646234967,0.0803566543652327
"CLIP1",-0.351219512195122,0.0243461646234967,0.0803566543652327
"DNAJC30",-0.351219512195122,0.0243461646234967,0.0803566543652327
"GATAD2A",-0.351219512195122,0.0243461646234967,0.0803566543652327
"LZIC",-0.351219512195122,0.0243461646234967,0.0803566543652327
"MTERF2",-0.351219512195122,0.0243461646234967,0.0803566543652327
"POLI",-0.351219512195122,0.0243461646234967,0.0803566543652327
"RMDN1",-0.351219512195122,0.0243461646234967,0.0803566543652327
"ABCB9",-0.351393728222997,0.0242707502237992,0.0802423340585565
"SLC35D3",-0.351460661220985,0.0242418281311709,0.0801608415146546
"CLASP1",-0.351567944250871,0.0241955304559911,0.0800218539887054
"GPAM",-0.351567944250871,0.0241955304559911,0.0800218539887054
"VPS54",-0.351567944250871,0.0241955304559911,0.0800218539887054
"PDF",-0.351727080463039,0.0241269913403529,0.0798796735887186
"FAM189B",-0.351742160278746,0.0241205049409882,0.0798722951788169
"FAM13A",-0.351844592868263,0.0240764832401892,0.0797828562272935
"WEE1",-0.351844592868263,0.0240764832401892,0.0797828562272935
"DUSP8",-0.35191637630662,0.024045673300096,0.0797089212646228
"ICE2",-0.35191637630662,0.024045673300096,0.0797089212646228
"LRRC57",-0.352090592334495,0.0239710351550097,0.0795036507200897
"TRAP1",-0.352090592334495,0.0239710351550097,0.0795036507200897
"TAS2R3",-0.35217151700646,0.023936430877654,0.0794454083273145
"PNPLA3",-0.352223324796118,0.0239142991580877,0.079399705824171
"KRT10",-0.352264808362369,0.0238965901278154,0.0793549538338979
"SDHAF3",-0.352264808362369,0.0238965901278154,0.0793549538338979
"BTBD7",-0.352439024390244,0.0238223378409899,0.0791924925676289
"FKBP14",-0.352439024390244,0.0238223378409899,0.0791924925676289
"MAP3K10",-0.352439024390244,0.0238223378409899,0.0791924925676289
"SUCLA2",-0.352439024390244,0.0238223378409899,0.0791924925676289
"CYP51A1",-0.352613240418119,0.0237482779174018,0.0790163081682406
"MND1",-0.352613240418119,0.0237482779174018,0.0790163081682406
"TARS",-0.352613240418119,0.0237482779174018,0.0790163081682406
"URM1",-0.352613240418119,0.0237482779174018,0.0790163081682406
"ZNF780A",-0.352613240418119,0.0237482779174018,0.0790163081682406
"BDP1",-0.352787456445993,0.0236744099803116,0.078854449009351
"NAV3",-0.352787456445993,0.0236744099803116,0.078854449009351
"SIMC1",-0.352787456445993,0.0236744099803116,0.078854449009351
"TCAF1",-0.352787456445993,0.0236744099803116,0.078854449009351
"RXRB",-0.352961672473868,0.0236007336533725,0.0786928835057972
"PRDM10",-0.353064158181498,0.0235574815924313,0.0785765997852807
"DCTN1",-0.353135888501742,0.0235272485606308,0.0784897129199491
"DNAL4",-0.353135888501742,0.0235272485606308,0.0784897129199491
"ETV1",-0.353135888501742,0.0235272485606308,0.0784897129199491
"FBXL4",-0.353135888501742,0.0235272485606308,0.0784897129199491
"GSTCD",-0.353135888501742,0.0235272485606308,0.0784897129199491
"LRRC47",-0.353135888501742,0.0235272485606308,0.0784897129199491
"MTMR10",-0.353151269989586,0.0235207697556713,0.0784897129199491
"ESD",-0.353310104529617,0.0234539543265266,0.0784265114458667
"UPF3B",-0.353310104529617,0.0234539543265266,0.0784265114458667
"CARMIL1",-0.353484320557491,0.0233808505758937,0.0782238944093437
"RALGPS1",-0.353484320557491,0.0233808505758937,0.0782238944093437
"TRIB3",-0.353484320557491,0.0233808505758937,0.0782238944093437
"ANKRD30B",-0.353503344204223,0.0233728794779793,0.0782238944093437
"TRPM1",-0.353507835367057,0.0233709979666053,0.0782238944093437
"TTLL11",-0.353586829030027,0.0233379252919097,0.0781499715371179
"LMX1B",-0.353593713945405,0.0233350445998087,0.0781499715371179
"KRT6C",-0.353653455315519,0.0233100608808333,0.07808454143992
"ITFG1",-0.353658536585366,0.0233079369339611,0.07808454143992
"TRO",-0.353658536585366,0.0233079369339611,0.07808454143992
"ZFP37",-0.353658536585366,0.0233079369339611,0.07808454143992
"APEH",-0.35383275261324,0.0232352130263524,0.0779312285287583
"ARPP19",-0.35383275261324,0.0232352130263524,0.0779312285287583
"HSPA12A",-0.35383275261324,0.0232352130263524,0.0779312285287583
"SH3BP4",-0.35383275261324,0.0232352130263524,0.0779312285287583
"TMEM189",-0.35383275261324,0.0232352130263524,0.0779312285287583
"CDSN",-0.353931892222511,0.0231939132239395,0.0778901930125102
"FBXO43",-0.35393527626238,0.0231925045744278,0.0778901930125102
"IKBKB",-0.354006968641115,0.0231626784790875,0.0778131600267195
"TONSL",-0.354006968641115,0.0231626784790875,0.0778131600267195
"HPSE2",-0.354085268761746,0.0231301399360899,0.077731690265337
"COASY",-0.35418118466899,0.0230903329185817,0.0776118178139534
"UBE2H",-0.35418118466899,0.0230903329185817,0.0776118178139534
"ZHX1",-0.35418118466899,0.0230903329185817,0.0776118178139534
"FAM149A",-0.354355400696864,0.0230181759716475,0.0774247737228144
"KBTBD2",-0.354355400696864,0.0230181759716475,0.0774247737228144
"SUPT5H",-0.354355400696864,0.0230181759716475,0.0774247737228144
"JPH1",-0.354442945591348,0.0229819876368707,0.0773585332998488
"CDS1",-0.354457947110909,0.0229757912426248,0.0773515556210334
"CARMIL3",-0.354472984582505,0.0229695813974923,0.0773468973202261
"CDK13",-0.354529616724739,0.0229462072654945,0.0772935719327368
"PSMB7",-0.354529616724739,0.0229462072654945,0.0772935719327368
"LCMT1",-0.354703832752613,0.0228744264277295,0.0770794620725307
"ZBTB24",-0.354703832752613,0.0228744264277295,0.0770794620725307
"ZBTB47",-0.354703832752613,0.0228744264277295,0.0770794620725307
"GLB1L",-0.354878048780488,0.022802833086358,0.0768934650129408
"SLC16A4",-0.354878048780488,0.022802833086358,0.0768934650129408
"TCN1",-0.355071297127295,0.022723637383272,0.0766677542576978
"WDR63",-0.355134410298818,0.0226978225707289,0.0765944331002523
"BACE2",-0.355400696864112,0.0225891743266371,0.0762689562983054
"C9orf85",-0.355400696864112,0.0225891743266371,0.0762689562983054
"ZNF607",-0.355400696864112,0.0225891743266371,0.0762689562983054
"ATP6V0A1",-0.355574912891986,0.0225183272588699,0.0760754371125455
"FAM160A1",-0.35564144336246,0.0224913208372421,0.0760069694804224
"WNT4",-0.355746784593936,0.0224486154534825,0.0759036729076924
"GNG2",-0.355749128919861,0.0224476658335107,0.0759036729076924
"RAB5B",-0.355749128919861,0.0224476658335107,0.0759036729076924
"USP38",-0.355749128919861,0.0224476658335107,0.0759036729076924
"UHRF1BP1",-0.355923344947735,0.0223771896809631,0.07571675707525
"RMND1",-0.35609756097561,0.0223068984320326,0.0755061544003067
"PLA2G4E",-0.35610512571632,0.0223038504557439,0.0755061544003067
"DNAH7",-0.356119007305194,0.022298258207472,0.0755061544003067
"MORN2",-0.356271777003484,0.0222367917179265,0.0753504291612327
"SMC1A",-0.356271777003484,0.0222367917179265,0.0753504291612327
"TSC22D1",-0.356271777003484,0.0222367917179265,0.0753504291612327
"KIAA1522",-0.356445993031359,0.0221668691702544,0.0751958587883882
"NUP35",-0.356445993031359,0.0221668691702544,0.0751958587883882
"TMEM229B",-0.356548630505026,0.0221257611253605,0.0751370660663717
"WDFY3",-0.356620209059233,0.0220971304210287,0.0750670173067868
"SHF",-0.356794425087108,0.022027575102665,0.0748578408244371
"SYNJ2BP",-0.356794425087108,0.022027575102665,0.0748578408244371
"TMOD1",-0.356968641114983,0.0219582028479829,0.0746626658012163
"RUNDC3A",-0.357075889370511,0.0219155878182535,0.0745509852814215
"CKMT1A",-0.357226961682608,0.0218556766155391,0.0743949623717835
"CACFD1",-0.357317073170732,0.0218200060629621,0.0742870224564621
"SOWAHC",-0.357317073170732,0.0218200060629621,0.0742870224564621
"CASP14",-0.35733096091672,0.0218145129418577,0.0742870224564621
"MYPOP",-0.357491289198606,0.0217511808002849,0.0741469018049328
"CYC1",-0.357839721254355,0.0216140747067915,0.0737197140772184
"FAM103A1",-0.357839721254355,0.0216140747067915,0.0737197140772184
"COL25A1",-0.35790207896525,0.0215896137006865,0.0736630708277879
"ALG3",-0.35801393728223,0.021545793146071,0.073540308156322
"CCDC113",-0.35801393728223,0.021545793146071,0.073540308156322
"TIMM21",-0.35801393728223,0.021545793146071,0.073540308156322
"ZNF654",-0.358188153310105,0.0214776920901095,0.0733612574505399
"FAM3A",-0.358362369337979,0.0214097711749724,0.0731425783047362
"LSG1",-0.358362369337979,0.0214097711749724,0.0731425783047362
"NME1",-0.358362369337979,0.0214097711749724,0.0731425783047362
"SAP30BP",-0.358362369337979,0.0214097711749724,0.0731425783047362
"TBCA",-0.358362369337979,0.0214097711749724,0.0731425783047362
"WDR24",-0.358362369337979,0.0214097711749724,0.0731425783047362
"PI4KB",-0.358536585365854,0.0213420300371321,0.072990910021251
"RBM12",-0.358536585365854,0.0213420300371321,0.072990910021251
"LYPD6",-0.358684544795366,0.0212846392669966,0.0728610489068593
"HSPH1",-0.358885017421603,0.0212070856412748,0.0726485974332861
"USP13",-0.358885017421603,0.0212070856412748,0.0726485974332861
"SH3GL2",-0.358926952466452,0.0211908928459743,0.0726461913190116
"RHCE",-0.359035508146438,0.0211490232173255,0.072529163900148
"SORBS1",-0.359059233449477,0.0211398816582455,0.0725110696703285
"ADAT3",-0.359168033693165,0.0210980023525714,0.0723938953963576
"POLG2",-0.359407665505227,0.0210060083125239,0.0721310104218627
"SEC61A2",-0.359407665505227,0.0210060083125239,0.0721310104218627
"SKOR1",-0.359455342118767,0.020987745490012,0.0721078970049698
"ATG9A",-0.359581881533101,0.0209393382272768,0.0719547620086986
"C4orf36",-0.359581881533101,0.0209393382272768,0.0719547620086986
"TP53TG3C",-0.359719039727211,0.0208869743858855,0.0718406220214203
"CYP39A1",-0.359756097560976,0.0208728453860861,0.0718107720830893
"PIGQ",-0.35993031358885,0.0208065294287009,0.0716164560647708
"IARS",-0.360104529616725,0.0207403899952819,0.0714412368566824
"ZNF213",-0.360104529616725,0.0207403899952819,0.0714412368566824
"RPE65",-0.36027487651278,0.0206758897823576,0.0712583164481437
"ADAMTS17",-0.360278745644599,0.0206744267264011,0.0712583164481437
"SORCS1",-0.360341528383709,0.0206506984627551,0.0712369349876468
"FAM156B",-0.360452961672474,0.020608639263043,0.0711180029314615
"SNPH",-0.360452961672474,0.020608639263043,0.0711180029314615
"KMT5C",-0.360627177700349,0.0205430272466048,0.0709568492209647
"MAP2K5",-0.360627177700349,0.0205430272466048,0.0709568492209647
"CBR4",-0.360801393728223,0.0204775903188963,0.0707699183478585
"FAM234A",-0.360801393728223,0.0204775903188963,0.0707699183478585
"TIGD4",-0.360817109101348,0.0204716960967274,0.0707699183478585
"SLC8A2",-0.360830713298348,0.0204665948421359,0.0707699183478585
"ARFGEF1",-0.361149825783972,0.0203472402989754,0.0703842671525871
"PRR14L",-0.361149825783972,0.0203472402989754,0.0703842671525871
"ZNF37A",-0.361149825783972,0.0203472402989754,0.0703842671525871
"EML2",-0.361324041811847,0.0202823264924512,0.0702374308052228
"GFM1",-0.361324041811847,0.0202823264924512,0.0702374308052228
"L1CAM",-0.361324041811847,0.0202823264924512,0.0702374308052228
"PRKCSH",-0.361324041811847,0.0202823264924512,0.0702374308052228
"SNX30",-0.361324041811847,0.0202823264924512,0.0702374308052228
"STK36",-0.361324041811847,0.0202823264924512,0.0702374308052228
"TATDN1",-0.361324041811847,0.0202823264924512,0.0702374308052228
"PPARGC1A",-0.361426891757966,0.0202440856086393,0.0702216719549674
"DDX42",-0.361498257839721,0.0202175863460338,0.0701556977923136
"NME4",-0.361498257839721,0.0202175863460338,0.0701556977923136
"RDX",-0.361672473867596,0.0201530195036037,0.0699963882370118
"RAD23A",-0.36184668989547,0.0200886256094565,0.0697985789605104
"FAM53A",-0.361987931820169,0.0200365463352548,0.0696692442452353
"HAPLN4",-0.362107651423596,0.0199924915446477,0.0695418410691722
"HAGHL",-0.362178683619187,0.0199663913108145,0.0694639344583771
"C15orf52",-0.36219512195122,0.0199603552452725,0.0694558159981576
"CDS2",-0.36219512195122,0.0199603552452725,0.0694558159981576
"DMD",-0.362369337979094,0.0198964780659066,0.0692978150832421
"C16orf52",-0.362543554006969,0.0198327724161663,0.0691015931936969
"NDUFV3",-0.362543554006969,0.0198327724161663,0.0691015931936969
"RANBP9",-0.362543554006969,0.0198327724161663,0.0691015931936969
"RPRD1B",-0.362543554006969,0.0198327724161663,0.0691015931936969
"TIPRL",-0.362543554006969,0.0198327724161663,0.0691015931936969
"OVCH1",-0.362609072796732,0.0198088584440417,0.0690824271336268
"MTDH",-0.362717770034843,0.019769237942429,0.0689698967011393
"ZNF563",-0.362717770034843,0.019769237942429,0.0689698967011393
"ENTPD4",-0.362891986062718,0.0197058742914895,0.0687872154510704
"QPRT",-0.362891986062718,0.0197058742914895,0.0687872154510704
"SLBP",-0.362891986062718,0.0197058742914895,0.0687872154510704
"ZNF446",-0.362891986062718,0.0197058742914895,0.0687872154510704
"BLOC1S5",-0.363066202090592,0.0196426811105604,0.0686177011085667
"MTMR12",-0.363066202090592,0.0196426811105604,0.0686177011085667
"CPT2",-0.363240418118467,0.0195796580472725,0.0684485287567621
"PIK3C3",-0.363240418118467,0.0195796580472725,0.0684485287567621
"KIAA1191",-0.363414634146342,0.019516804749675,0.0682796979297191
"RBMX2",-0.363414634146342,0.019516804749675,0.0682796979297191
"SPTLC1",-0.363414634146342,0.019516804749675,0.0682796979297191
"FAT2",-0.363651364803579,0.0194316689948234,0.0680961477066863
"PCBP4",-0.363763066202091,0.0193916060458421,0.067968448769423
"TMEM8B",-0.363763066202091,0.0193916060458421,0.067968448769423
"NEUROG2",-0.36396709303511,0.0193186085235952,0.0677629271907197
"CLTC",-0.36411149825784,0.019267082191838,0.0676204293426919
"GPD1L",-0.36411149825784,0.019267082191838,0.0676204293426919
"KHK",-0.36411149825784,0.019267082191838,0.0676204293426919
"MFN1",-0.36411149825784,0.019267082191838,0.0676204293426919
"NIPAL2",-0.364285714285714,0.0192050724581008,0.0675038325354155
"PRR3",-0.364285714285714,0.0192050724581008,0.0675038325354155
"TRUB2",-0.364285714285714,0.0192050724581008,0.0675038325354155
"ZNF761",-0.364388693232965,0.0191684974223367,0.0674131689436848
"ARHGEF9",-0.364459930313589,0.0191432303871563,0.0673369320893802
"CARM1",-0.364459930313589,0.0191432303871563,0.0673369320893802
"CFAP44",-0.364459930313589,0.0191432303871563,0.0673369320893802
"PWWP2A",-0.364459930313589,0.0191432303871563,0.0673369320893802
"TGIF2LX",-0.364589579281267,0.0190973170466343,0.067238470435025
"PPIP5K2",-0.364634146341464,0.0190815556299925,0.0671955888986351
"ZNF232",-0.364634146341464,0.0190815556299925,0.0671955888986351
"IRX3",-0.364808362369338,0.0190200478380187,0.0670293213213213
"MTX2",-0.364808362369338,0.0190200478380187,0.0670293213213213
"ZNF670",-0.364824252273406,0.0190144461289808,0.0670293213213213
"C2orf88",-0.364982578397213,0.0189587066630656,0.0669011245847343
"HGSNAT",-0.364982578397213,0.0189587066630656,0.0669011245847343
"INPP5F",-0.364982578397213,0.0189587066630656,0.0669011245847343
"KLHL21",-0.364982578397213,0.0189587066630656,0.0669011245847343
"TAMM41",-0.364982578397213,0.0189587066630656,0.0669011245847343
"MALSU1",-0.365156794425087,0.0188975317573857,0.0667857570152222
"PXMP4",-0.365156794425087,0.0188975317573857,0.0667857570152222
"USP40",-0.365156794425087,0.0188975317573857,0.0667857570152222
"MAGEA12",-0.365329035280851,0.0188372135336534,0.0666102334925172
"LTN1",-0.365331010452962,0.0188365227736538,0.0666102334925172
"MTURN",-0.365331010452962,0.0188365227736538,0.0666102334925172
"OGFOD3",-0.365331010452962,0.0188365227736538,0.0666102334925172
"SCAPER",-0.365505226480836,0.0187756793649668,0.0664552772089459
"SFSWAP",-0.365505226480836,0.0187756793649668,0.0664552772089459
"SIM2",-0.36552037234475,0.0187703976174399,0.0664552772089459
"RNF2",-0.365679442508711,0.0187150011848449,0.0662905413947327
"MCMDC2",-0.365743166381724,0.0186928478247655,0.0662370858225872
"FAHD1",-0.365853658536585,0.0186544878872307,0.0661136478890158
"GAB2",-0.365853658536585,0.0186544878872307,0.0661136478890158
"AKAP6",-0.36602787456446,0.0185941391264907,0.0659246750848308
"RCC2",-0.36602787456446,0.0185941391264907,0.0659246750848308
"TAS2R5",-0.36602787456446,0.0185941391264907,0.0659246750848308
"ONECUT1",-0.366036114157812,0.0185912889849013,0.0659246750848308
"FAM220A",-0.366202090592335,0.018533954557415,0.0657610088032058
"STEAP1B",-0.366202090592335,0.018533954557415,0.0657610088032058
"ZNF609",-0.366202090592335,0.018533954557415,0.0657610088032058
"SSX5",-0.366221471741577,0.0185272692907148,0.0657610088032058
"BRCA1",-0.366376306620209,0.0184739338352176,0.0656100955726708
"DHX16",-0.366376306620209,0.0184739338352176,0.0656100955726708
"FSIP1",-0.366376306620209,0.0184739338352176,0.0656100955726708
"SHMT1",-0.366550522648084,0.0184140766155367,0.0654594775878062
"UGT2B7",-0.36658825522775,0.0184011339466602,0.0654506772289343
"ELP6",-0.366724738675958,0.0183543825544354,0.0653091544648432
"RPF1",-0.366724738675958,0.0183543825544354,0.0653091544648432
"ZNF691",-0.366724738675958,0.0183543825544354,0.0653091544648432
"TGIF2LY",-0.366746526927325,0.0183469284043275,0.0653091544648432
"FAM109B",-0.366914935667523,0.0182893986042477,0.065164449841801
"TTC27",-0.367073170731707,0.0182354825343474,0.06499703911492
"CAPN14",-0.367149932840458,0.0182093752679141,0.064916319013835
"RNF8",-0.367247386759582,0.0181762758896123,0.0648106366495413
"HSD17B7",-0.367421602787457,0.01811723103196,0.0646246695053314
"IRAK1BP1",-0.367421602787457,0.01811723103196,0.0646246695053314
"MRPS12",-0.367421602787457,0.01811723103196,0.0646246695053314
"FREM2",-0.367436270352747,0.0181122673107798,0.0646246695053314
"RAVER2",-0.367770034843206,0.0179996253110913,0.0643029844240644
"TMEM187",-0.367770034843206,0.0179996253110913,0.0643029844240644
"ZNF10",-0.367770034843206,0.0179996253110913,0.0643029844240644
"MBOAT2",-0.36794425087108,0.0179410637655346,0.0641670953627577
"C12orf76",-0.368118466898955,0.0178826626423808,0.0639948242099239
"KIDINS220",-0.368118466898955,0.0178826626423808,0.0639948242099239
"SIRT2",-0.368118466898955,0.0178826626423808,0.0639948242099239
"CGN",-0.368221612788846,0.0178481612925001,0.0639323386835993
"TARBP1",-0.368292682926829,0.017824421601527,0.0638716952861595
"ZGRF1",-0.368292682926829,0.017824421601527,0.0638716952861595
"CD55",-0.368466898954704,0.0177663403032978,0.0637122496175806
"INTS6",-0.368466898954704,0.0177663403032978,0.0637122496175806
"ZNF275",-0.368482948213111,0.0177609977186688,0.0637122496175806
"C7orf25",-0.368641114982578,0.0177084184084456,0.0635531319923533
"DOT1L",-0.368641114982578,0.0177084184084456,0.0635531319923533
"FKBP7",-0.368641114982578,0.0177084184084456,0.0635531319923533
"PNPT1",-0.368641114982578,0.0177084184084456,0.0635531319923533
"TXNRD3",-0.368641114982578,0.0177084184084456,0.0635531319923533
"XRCC3",-0.368641114982578,0.0177084184084456,0.0635531319923533
"PRR22",-0.368657171829287,0.0177030879726518,0.0635531319923533
"PRKCA",-0.368815331010453,0.0176506555781505,0.0634429292949849
"RBL1",-0.368918507253552,0.0176165214613705,0.0633566576100171
"DPH5",-0.368989547038328,0.0175930514740211,0.0632843820903475
"RAD51C",-0.368989547038328,0.0175930514740211,0.0632843820903475
"SRM",-0.368989547038328,0.0175930514740211,0.0632843820903475
"ARFGEF3",-0.36900561906164,0.0175877452838372,0.0632843820903475
"ZXDB",-0.369092730869728,0.0175590086990075,0.0632346792445156
"B3GALT1",-0.369150361840923,0.0175400190412394,0.063178421120317
"TYW1",-0.369163763066202,0.0175356057580943,0.0631746549675612
"UTP3",-0.369163763066202,0.0175356057580943,0.0631746549675612
"PTPN12",-0.369337979094077,0.0174783180928358,0.0630045674680067
"ZNF391",-0.369337979094077,0.0174783180928358,0.0630045674680067
"NCSTN",-0.369354066293993,0.0174730360788167,0.0630045674680067
"LRRIQ3",-0.369402340509411,0.0174571939643371,0.0629647186266103
"CPS1",-0.369512195121951,0.0174211881411403,0.0628469362191635
"PARD6G",-0.369512195121951,0.0174211881411403,0.0628469362191635
"ZNF829",-0.369512195121951,0.0174211881411403,0.0628469362191635
"C2orf72",-0.369543542562969,0.0174109252187782,0.0628461701325881
"CEP19",-0.369686411149826,0.0173642155663317,0.0627137696975004
